187885,139918.8,87111.84,94231.77,34521.7,4001.66,4921.77,4348.435,444.4455,-3330.598,-1616.352,-17083.45,-19841.34,-26427.05,-22168.03
186088.4,138135,85540.15,93179.85,33489.14,3334.709,4757.711,3717.746,-307.5731,-4037.089,-1685.133,-17887.83,-20172.03,-26985.83,-22602.7
184618.5,136654,84269.42,91856.47,32697.52,2767.801,4134.288,3020.669,-1059.419,-4508.083,-1616.352,-18462.38,-20668.06,-27577.48,-23037.36
182462.5,134802.8,83165.89,90261.61,31802.64,2000.808,3674.923,2323.593,-1572.042,-5315.501,-1753.914,-18883.73,-21296.37,-27807.57,-23338.29
180567.9,133052.5,81627.64,89141.83,30666.83,1233.815,3313.993,1327.768,-2187.188,-6257.488,-2063.428,-19113.55,-22156.17,-28432.09,-23371.72
178052.7,131167.6,79922.19,87445.18,29875.2,0.04849324,2887.439,597.4974,-3144.083,-6526.627,-2200.99,-19688.1,-22586.06,-28925.13,-23639.21
176582.7,129383.7,79086.18,86562.92,28980.32,-466.556,2329.64,-99.58067,-3588.355,-7535.899,-2235.381,-20415.87,-22982.89,-29418.17,-23672.65
175276.1,128441.3,77982.65,85409.2,28429.62,-866.5032,1968.71,-597.4847,-4100.978,-7805.039,-2269.771,-21143.64,-23578.13,-29944.08,-23739.52
173316.2,126893,76979.45,84017.95,27775.68,-1733.055,1640.592,-1194.969,-4750.3,-8847.953,-2579.285,-21411.77,-23842.68,-30634.34,-23672.65
171421.5,125546.7,75541.52,82490.97,26880.79,-2499.62,1148.415,-2157.583,-5570.496,-9285.304,-2785.628,-21986.33,-24371.78,-31094.51,-23706.08
169167.6,123527.1,73902.95,81337.25,25985.91,-2899.566,853.1096,-2821.454,-6253.991,-9890.868,-2785.628,-22522.58,-24735.54,-31357.47,-23605.78
168057,122248.1,73401.34,79946,24884.52,-3766.118,689.0504,-3252.971,-7176.712,-10429.15,-2751.237,-22867.31,-25562.26,-31883.38,-23171.11
166129.7,120598.9,71829.65,79199.48,24127.32,-4532.684,492.1797,-3950.036,-7484.285,-11337.49,-3026.361,-23518.47,-25859.88,-32442.16,-22769.88
164594.5,118882.3,70793,77672.49,23370.11,-4965.959,131.2498,-4713.488,-7928.558,-11741.2,-2991.97,-24399.46,-26322.85,-32475.03,-22468.95
163059.2,117535.9,69622.59,76484.84,22853.83,-5565.879,-164.1077,-5344.166,-8953.802,-12212.19,-3301.485,-24667.59,-26752.74,-33461.11,-21666.49
160674.6,115987.6,68218.1,75161.45,21924.54,-6265.786,-492.3314,-6074.425,-9398.075,-12885.04,-3473.437,-24974.02,-27612.53,-33592.59,-21198.38
159335.3,114439.4,67248.34,74177.4,21132.91,-6899.035,-689.2649,-6605.522,-10184.1,-13356.04,-3576.609,-25586.88,-27645.61,-34381.46,-20128.43
157538.7,113227.6,66278.56,72854.02,20272.45,-7898.902,-919.0218,-7269.395,-10730.89,-13961.6,-3851.732,-26084.82,-28075.5,-34841.63,-19259.1
156068.7,111612,65041.27,71496.7,19584.08,-8532.151,-1280.067,-7833.685,-10935.94,-14903.58,-3920.514,-26582.77,-28703.81,-35005.98,-18389.76
154272.1,110265.7,63770.54,70342.98,18723.62,-8898.771,-1378.534,-8862.688,-11619.44,-15004.51,-4195.637,-27080.72,-29034.5,-35597.63,-17353.24
152475.5,108818.4,62366.05,69257.13,18069.67,-9831.979,-1936.514,-9327.397,-12439.63,-16081.07,-4230.028,-27655.27,-29563.6,-35729.11,-16450.47
150972.9,107437.5,61730.68,68171.27,17105.95,-10331.91,-2199.092,-9758.913,-12918.08,-16350.21,-4367.589,-28076.62,-30125.77,-36452.23,-15213.34
148817,105719.3,60192.43,66712.16,16245.49,-10898.5,-2592.96,-10555.56,-13806.63,-16787.56,-4367.589,-28459.65,-30853.29,-36813.8,-14009.64
147771.7,104405.4,59356.43,65863.83,15798.05,-11731.73,-3118.117,-11053.46,-14319.25,-17594.98,-4436.371,-28842.69,-31250.11,-37142.49,-13173.74
146465,103192.5,58453.54,65049.44,15144.1,-12298.32,-3511.986,-11617.75,-14626.82,-17965.04,-4505.151,-29800.28,-31613.87,-37405.45,-11970.04
143982.5,101609.1,57049.05,63726.05,14042.71,-12731.59,-3577.63,-12513.98,-15583.72,-18436.04,-4849.056,-29991.8,-32242.18,-37964.23,-11234.45
142937.2,100463.6,56146.16,62504.47,13560.85,-13231.53,-4201.255,-12945.5,-16027.99,-18940.68,-5021.009,-30566.35,-32539.8,-38161.45,-10131.06
141499.9,98779.13,55076.08,61622.21,12562.71,-13698.13,-4365.366,-13443.4,-16472.26,-19647.16,-5261.742,-30834.48,-33101.97,-38588.75,-9696.396
139866.6,97465.23,53972.55,60434.56,12390.62,-14698,-4857.702,-13874.92,-17224.11,-20118.16,-5364.913,-31409.04,-33267.32,-39147.53,-8659.879
138200.6,96117.63,52835.58,59348.7,11426.9,-15264.59,-5415.681,-14704.76,-17634.21,-20791.01,-5330.522,-32021.89,-33994.83,-39180.4,-7723.67
136665.4,95005.86,51999.57,58466.45,10463.19,-15597.88,-5711.082,-15169.47,-18010.13,-21228.36,-5949.551,-32290.02,-34060.97,-38917.45,-7523.055
135064.8,93725.63,51029.81,57210.93,10119,-15931.17,-6269.062,-15766.95,-18625.28,-21766.63,-5743.208,-32787.97,-34722.35,-38555.88,-6519.975
133594.8,92007.44,49792.52,55989.34,9327.376,-17031.02,-6498.818,-16596.79,-19172.07,-22136.7,-6121.504,-33132.7,-34887.7,-37734.14,-6051.87
131961.5,91198.88,48856.19,55039.22,8845.518,-17064.35,-6958.33,-16862.34,-20026.45,-22674.98,-6431.017,-33554.04,-35482.93,-35301.8,-5817.818
130622.2,89615.45,47585.46,53546.17,8088.311,-17930.9,-7385.021,-17459.82,-20299.84,-23415.11,-6327.846,-34166.9,-35747.48,-31916.25,-5149.098
128760.3,88436.3,46615.7,52697.85,7434.36,-18497.5,-7778.889,-18123.7,-20846.64,-24155.25,-6534.188,-34741.46,-36276.59,-26821.48,-4881.609
127290.3,87425.59,45880.01,51679.86,6918.083,-19130.74,-8238.4,-18721.18,-21564.31,-24121.61,-6878.094,-34894.68,-36838.76,-22318.36,-4413.505
125951,85909.55,44642.72,50967.27,6160.877,-19763.99,-8599.447,-19185.89,-22008.58,-24693.53,-7050.046,-35239.41,-36871.83,-18998.55,-4313.197
124481.1,84966.23,43907.04,49881.41,5197.16,-19897.31,-9157.427,-19484.63,-22521.21,-25265.45,-6946.875,-35813.96,-37334.79,-15744.47,-4179.453
123076.5,83382.8,42703.18,48829.5,4508.791,-20397.24,-9682.584,-20148.5,-22999.65,-25837.37,-7050.046,-36273.61,-37731.62,-13213.52,-3711.349
121606.5,82405.78,41833.74,47845.44,4164.606,-21163.81,-9879.518,-20911.96,-23375.58,-26106.51,-7669.074,-36580.04,-38194.58,-11339.96,-3611.041
120299.9,81462.46,41031.17,46793.52,3235.308,-21363.78,-10339.03,-21277.09,-23990.72,-26577.5,-7875.417,-37039.68,-38393,-10386.75,-3845.093
119254.6,79777.96,40228.61,46148.79,2822.286,-21930.37,-10732.9,-21774.99,-24503.35,-27216.71,-7531.512,-37767.45,-38922.1,-9006.233,-3711.349
117229.3,78868.33,39292.28,44757.54,2340.428,-22530.29,-11356.52,-22239.7,-24674.22,-28024.13,-7703.465,-37575.93,-39583.48,-8184.497,-3410.425
115988,77419.66,38188.75,43671.69,1755.314,-22930.24,-11881.68,-22704.41,-25289.37,-28427.83,-8081.76,-38150.49,-39583.48,-7461.369,-3310.117
114452.8,76240.51,37285.87,43264.49,1032.526,-23696.81,-12111.44,-23467.86,-26177.91,-28562.4,-8012.979,-38954.87,-39881.1,-7099.805,-3343.552
113342.1,75229.8,36516.74,41941.11,585.0858,-24296.72,-12439.66,-23700.21,-26519.66,-29134.32,-8356.884,-38993.17,-40211.79,-6541.023,-3410.425
111904.8,74252.8,35346.33,40889.19,-0.04130145,-24530.03,-13063.29,-24397.28,-26963.93,-29470.75,-8460.055,-39337.91,-40244.86,-6738.24,-2708.269
110565.5,73039.95,34343.13,40006.93,-895.0002,-24996.63,-13194.57,-24994.77,-27408.21,-29807.17,-8975.912,-39682.64,-40145.65,-6705.371,-2574.524
108768.9,71591.28,33674.32,38751.41,-1239.215,-25463.24,-13916.66,-25393.09,-28194.22,-30614.59,-8563.227,-40410.41,-39947.24,-6738.24,-2407.344
107755.5,70614.27,32470.47,38276.35,-1721.116,-26229.8,-14080.78,-25658.64,-28604.32,-30883.73,-8941.521,-40563.63,-39318.93,-7132.673,-1939.24
106610.9,69098.22,31701.35,37326.23,-2684.918,-26463.1,-14638.76,-26588.06,-28911.9,-31691.14,-9079.084,-41099.88,-38062.31,-6902.587,-2139.856
105335.5,68289.66,30999.1,36342.17,-2994.711,-26996.37,-14901.33,-26886.8,-29561.22,-32128.5,-9285.427,-41023.27,-36475,-7132.673,-2307.036
103602.3,66908.37,30029.34,35425.98,-3235.662,-27662.95,-15623.43,-27451.09,-29663.74,-32532.21,-9698.112,-41559.52,-33201.18,-7132.673,-1805.496
102425,66133.5,29126.45,34509.8,-3820.827,-28229.54,-15853.18,-27583.87,-30552.29,-32700.42,-9388.598,-42057.47,-29828.15,-7034.066,-2006.112
100986,64853.27,28290.44,33831.14,-4887.894,-28362.85,-16148.58,-28413.71,-30996.56,-33104.13,-9526.16,-41865.95,-25892.95,-6902.587,-1872.368
99481.73,63741.51,27253.79,32677.42,-5094.422,-29162.75,-16772.21,-28745.64,-31167.43,-33945.19,-10007.63,-41214.79,-22189.23,-7264.151,-2072.984
98631.45,62730.8,26584.99,31761.22,-5679.588,-29462.71,-17231.72,-29376.32,-31680.05,-34113.4,-10042.02,-40487.02,-19742.14,-6771.109,-2072.984
97356.05,61652.72,25748.98,30845.04,-6195.911,-29862.66,-17592.77,-29741.45,-31953.46,-34819.89,-10145.19,-39184.69,-17791.07,-6705.371,-2474.217
96211.45,60675.71,25247.38,29928.85,-6815.497,-30029.3,-17986.63,-30073.38,-32602.78,-34752.61,-10317.14,-37729.15,-16005.35,-6771.109,-2206.728
94510.91,59328.11,24010.09,29148.39,-7366.242,-30829.2,-18347.68,-30803.64,-33081.22,-35560.02,-10317.14,-36273.61,-14748.73,-6310.937,-2440.781
93856.85,58519.55,23541.93,28300.07,-7951.406,-31429.11,-18708.72,-30936.42,-33388.8,-36064.66,-10661.04,-34932.98,-13359.84,-6771.109,-2340.472
92287.13,57609.92,22639.04,27519.61,-8570.994,-31429.11,-19365.17,-31567.09,-34208.99,-36064.66,-10729.83,-32941.18,-12433.91,-6771.109,-2407.344
90913.6,56430.77,21468.63,26671.28,-9362.688,-31962.38,-19529.28,-32065,-34345.69,-36569.3,-10901.78,-31140.91,-11937.88,-6343.806,-2607.961
89736.3,55386.38,20900.15,26264.09,-9706.902,-32295.67,-20152.91,-32430.13,-34995.02,-36905.72,-10936.17,-29838.58,-11011.94,-5982.242,-2574.524
